ID,ST_Code,Area_Name,ST_Name,Region,Age,Persons,Males,Females,education_Persons,education_Males,education_Females,School_Persons,School_Males,School_Females,College_Persons,College_Males,College_Females,Vocational_Persons,Vocational_Males,Vocational_Females,Other_Persons,Other_Males,Other_Females,Literacy_Persons,Literacy_Males,Literacy_Females
799,548,District - Baleshwar 08,Matya,Total,All ages,786,411,375,79,63,16,74,58,16,5,5,0,0,0,0,0,0,0,0,0,0
800,548,District - Baleshwar 08,Matya,Total,0-5,113,55,58,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
801,548,District - Baleshwar 08,Matya,Total,6-14,176,100,76,61,48,13,61,48,13,0,0,0,0,0,0,0,0,0,0,0,0
802,548,District - Baleshwar 08,Matya,Total,15-19,94,42,52,11,10,1,9,8,1,2,2,0,0,0,0,0,0,0,0,0,0
803,548,District - Baleshwar 08,Matya,Total,20-24,66,42,24,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
804,548,District - Baleshwar 08,Matya,Total,25+,335,172,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,548,District - Baleshwar 08,Matya,Total,Unknown,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,548,District - Baleshwar 08,Matya,Rural,All ages,714,374,340,72,57,15,67,52,15,5,5,0,0,0,0,0,0,0,0,0,0
807,548,District - Baleshwar 08,Matya,Rural,0-5,105,51,54,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
808,548,District - Baleshwar 08,Matya,Rural,6-14,159,88,71,55,42,13,55,42,13,0,0,0,0,0,0,0,0,0,0,0,0
809,548,District - Baleshwar 08,Matya,Rural,15-19,88,40,48,11,10,1,9,8,1,2,2,0,0,0,0,0,0,0,0,0,0
810,548,District - Baleshwar 08,Matya,Rural,20-24,55,36,19,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
811,548,District - Baleshwar 08,Matya,Rural,25+,307,159,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,548,District - Baleshwar 08,Matya,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,548,District - Baleshwar 08,Matya,Urban,All ages,72,37,35,7,6,1,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0
814,548,District - Baleshwar 08,Matya,Urban,0-5,8,4,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
815,548,District - Baleshwar 08,Matya,Urban,6-14,17,12,5,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
816,548,District - Baleshwar 08,Matya,Urban,15-19,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,548,District - Baleshwar 08,Matya,Urban,20-24,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,548,District - Baleshwar 08,Matya,Urban,25+,28,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,548,District - Baleshwar 08,Matya,Urban,Unknown,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,550,District - Baleshwar 08,Munda etc.,Total,All ages,1037,527,510,111,70,41,105,65,40,4,3,1,0,0,0,1,1,0,1,1,0
821,550,District - Baleshwar 08,Munda etc.,Total,0-5,166,77,89,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
822,550,District - Baleshwar 08,Munda etc.,Total,6-14,241,115,126,88,53,35,88,53,35,0,0,0,0,0,0,0,0,0,0,0,0
823,550,District - Baleshwar 08,Munda etc.,Total,15-19,96,46,50,13,9,4,11,8,3,1,0,1,0,0,0,1,1,0,0,0,0
824,550,District - Baleshwar 08,Munda etc.,Total,20-24,94,56,38,5,5,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0
825,550,District - Baleshwar 08,Munda etc.,Total,25+,440,233,207,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
826,550,District - Baleshwar 08,Munda etc.,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,550,District - Baleshwar 08,Munda etc.,Rural,All ages,885,448,437,85,57,28,83,55,28,2,2,0,0,0,0,0,0,0,0,0,0
828,550,District - Baleshwar 08,Munda etc.,Rural,0-5,143,62,81,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
829,550,District - Baleshwar 08,Munda etc.,Rural,6-14,208,101,107,71,46,25,71,46,25,0,0,0,0,0,0,0,0,0,0,0,0
830,550,District - Baleshwar 08,Munda etc.,Rural,15-19,83,38,45,8,6,2,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0
831,550,District - Baleshwar 08,Munda etc.,Rural,20-24,85,52,33,4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
832,550,District - Baleshwar 08,Munda etc.,Rural,25+,366,195,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,550,District - Baleshwar 08,Munda etc.,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,550,District - Baleshwar 08,Munda etc.,Urban,All ages,152,79,73,26,13,13,22,10,12,2,1,1,0,0,0,1,1,0,1,1,0
835,550,District - Baleshwar 08,Munda etc.,Urban,0-5,23,15,8,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
836,550,District - Baleshwar 08,Munda etc.,Urban,6-14,33,14,19,17,7,10,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0
837,550,District - Baleshwar 08,Munda etc.,Urban,15-19,13,8,5,5,3,2,3,2,1,1,0,1,0,0,0,1,1,0,0,0,0
838,550,District - Baleshwar 08,Munda etc.,Urban,20-24,9,4,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
839,550,District - Baleshwar 08,Munda etc.,Urban,25+,74,38,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
840,550,District - Baleshwar 08,Munda etc.,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,551,District - Baleshwar 08,Mundari,Total,All ages,283,138,145,28,19,9,26,17,9,0,0,0,0,0,0,2,2,0,0,0,0
842,551,District - Baleshwar 08,Mundari,Total,0-5,55,23,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,551,District - Baleshwar 08,Mundari,Total,6-14,74,38,36,22,14,8,22,14,8,0,0,0,0,0,0,0,0,0,0,0,0
844,551,District - Baleshwar 08,Mundari,Total,15-19,25,17,8,6,5,1,4,3,1,0,0,0,0,0,0,2,2,0,0,0,0
845,551,District - Baleshwar 08,Mundari,Total,20-24,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,551,District - Baleshwar 08,Mundari,Total,25+,117,55,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,551,District - Baleshwar 08,Mundari,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,551,District - Baleshwar 08,Mundari,Rural,All ages,147,68,79,11,6,5,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0
849,551,District - Baleshwar 08,Mundari,Rural,0-5,30,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,551,District - Baleshwar 08,Mundari,Rural,6-14,41,17,24,11,6,5,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0
851,551,District - Baleshwar 08,Mundari,Rural,15-19,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,551,District - Baleshwar 08,Mundari,Rural,20-24,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,551,District - Baleshwar 08,Mundari,Rural,25+,62,29,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,551,District - Baleshwar 08,Mundari,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,551,District - Baleshwar 08,Mundari,Urban,All ages,136,70,66,17,13,4,15,11,4,0,0,0,0,0,0,2,2,0,0,0,0
856,551,District - Baleshwar 08,Mundari,Urban,0-5,25,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,551,District - Baleshwar 08,Mundari,Urban,6-14,33,21,12,11,8,3,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0
858,551,District - Baleshwar 08,Mundari,Urban,15-19,14,9,5,6,5,1,4,3,1,0,0,0,0,0,0,2,2,0,0,0,0
859,551,District - Baleshwar 08,Mundari,Urban,20-24,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,551,District - Baleshwar 08,Mundari,Urban,25+,55,26,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,551,District - Baleshwar 08,Mundari,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,552,District - Baleshwar 08,Omanatya,Total,All ages,231,119,112,33,19,14,33,19,14,0,0,0,0,0,0,0,0,0,0,0,0
863,552,District - Baleshwar 08,Omanatya,Total,0-5,26,15,11,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
864,552,District - Baleshwar 08,Omanatya,Total,6-14,51,24,27,26,15,11,26,15,11,0,0,0,0,0,0,0,0,0,0,0,0
865,552,District - Baleshwar 08,Omanatya,Total,15-19,20,12,8,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
866,552,District - Baleshwar 08,Omanatya,Total,20-24,12,7,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
867,552,District - Baleshwar 08,Omanatya,Total,25+,122,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,552,District - Baleshwar 08,Omanatya,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,552,District - Baleshwar 08,Omanatya,Rural,All ages,231,119,112,33,19,14,33,19,14,0,0,0,0,0,0,0,0,0,0,0,0
870,552,District - Baleshwar 08,Omanatya,Rural,0-5,26,15,11,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
871,552,District - Baleshwar 08,Omanatya,Rural,6-14,51,24,27,26,15,11,26,15,11,0,0,0,0,0,0,0,0,0,0,0,0
872,552,District - Baleshwar 08,Omanatya,Rural,15-19,20,12,8,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
873,552,District - Baleshwar 08,Omanatya,Rural,20-24,12,7,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
874,552,District - Baleshwar 08,Omanatya,Rural,25+,122,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,552,District - Baleshwar 08,Omanatya,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,552,District - Baleshwar 08,Omanatya,Urban,All ages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,552,District - Baleshwar 08,Omanatya,Urban,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,552,District - Baleshwar 08,Omanatya,Urban,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,552,District - Baleshwar 08,Omanatya,Urban,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,552,District - Baleshwar 08,Omanatya,Urban,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,552,District - Baleshwar 08,Omanatya,Urban,25+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,552,District - Baleshwar 08,Omanatya,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,553,District - Baleshwar 08,Oraon,Total,All ages,1664,874,790,239,162,77,227,153,74,8,5,3,4,4,0,0,0,0,0,0,0
884,553,District - Baleshwar 08,Oraon,Total,0-5,216,108,108,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
885,553,District - Baleshwar 08,Oraon,Total,6-14,451,242,209,193,126,67,193,126,67,0,0,0,0,0,0,0,0,0,0,0,0
886,553,District - Baleshwar 08,Oraon,Total,15-19,166,94,72,36,28,8,30,23,7,5,4,1,1,1,0,0,0,0,0,0,0
887,553,District - Baleshwar 08,Oraon,Total,20-24,143,85,58,4,2,2,0,0,0,3,1,2,1,1,0,0,0,0,0,0,0
888,553,District - Baleshwar 08,Oraon,Total,25+,688,345,343,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
889,553,District - Baleshwar 08,Oraon,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,553,District - Baleshwar 08,Oraon,Rural,All ages,1650,866,784,234,158,76,223,150,73,8,5,3,3,3,0,0,0,0,0,0,0
891,553,District - Baleshwar 08,Oraon,Rural,0-5,213,107,106,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
892,553,District - Baleshwar 08,Oraon,Rural,6-14,447,240,207,191,125,66,191,125,66,0,0,0,0,0,0,0,0,0,0,0,0
893,553,District - Baleshwar 08,Oraon,Rural,15-19,164,92,72,34,26,8,28,21,7,5,4,1,1,1,0,0,0,0,0,0,0
894,553,District - Baleshwar 08,Oraon,Rural,20-24,142,84,58,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
895,553,District - Baleshwar 08,Oraon,Rural,25+,684,343,341,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
896,553,District - Baleshwar 08,Oraon,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,553,District - Baleshwar 08,Oraon,Urban,All ages,14,8,6,5,4,1,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0
898,553,District - Baleshwar 08,Oraon,Urban,0-5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,553,District - Baleshwar 08,Oraon,Urban,6-14,4,2,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
900,553,District - Baleshwar 08,Oraon,Urban,15-19,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
901,553,District - Baleshwar 08,Oraon,Urban,20-24,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
902,553,District - Baleshwar 08,Oraon,Urban,25+,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,553,District - Baleshwar 08,Oraon,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,555,District - Baleshwar 08,Paroja,Total,All ages,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
905,555,District - Baleshwar 08,Paroja,Total,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,555,District - Baleshwar 08,Paroja,Total,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,555,District - Baleshwar 08,Paroja,Total,15-19,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
908,555,District - Baleshwar 08,Paroja,Total,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,555,District - Baleshwar 08,Paroja,Total,25+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,555,District - Baleshwar 08,Paroja,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,555,District - Baleshwar 08,Paroja,Rural,All ages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,555,District - Baleshwar 08,Paroja,Rural,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,555,District - Baleshwar 08,Paroja,Rural,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,555,District - Baleshwar 08,Paroja,Rural,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,555,District - Baleshwar 08,Paroja,Rural,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,555,District - Baleshwar 08,Paroja,Rural,25+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,555,District - Baleshwar 08,Paroja,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,555,District - Baleshwar 08,Paroja,Urban,All ages,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
919,555,District - Baleshwar 08,Paroja,Urban,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,555,District - Baleshwar 08,Paroja,Urban,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,555,District - Baleshwar 08,Paroja,Urban,15-19,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
922,555,District - Baleshwar 08,Paroja,Urban,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,555,District - Baleshwar 08,Paroja,Urban,25+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,555,District - Baleshwar 08,Paroja,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,557,District - Baleshwar 08,Rajuar,Total,All ages,228,120,108,26,18,8,26,18,8,0,0,0,0,0,0,0,0,0,0,0,0
926,557,District - Baleshwar 08,Rajuar,Total,0-5,35,16,19,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
927,557,District - Baleshwar 08,Rajuar,Total,6-14,46,27,19,21,15,6,21,15,6,0,0,0,0,0,0,0,0,0,0,0,0
928,557,District - Baleshwar 08,Rajuar,Total,15-19,18,10,8,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
929,557,District - Baleshwar 08,Rajuar,Total,20-24,20,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,557,District - Baleshwar 08,Rajuar,Total,25+,109,56,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,557,District - Baleshwar 08,Rajuar,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,557,District - Baleshwar 08,Rajuar,Rural,All ages,92,45,47,8,6,2,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0
933,557,District - Baleshwar 08,Rajuar,Rural,0-5,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,557,District - Baleshwar 08,Rajuar,Rural,6-14,21,9,12,7,5,2,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0
935,557,District - Baleshwar 08,Rajuar,Rural,15-19,7,4,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
936,557,District - Baleshwar 08,Rajuar,Rural,20-24,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,557,District - Baleshwar 08,Rajuar,Rural,25+,45,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,557,District - Baleshwar 08,Rajuar,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,557,District - Baleshwar 08,Rajuar,Urban,All ages,136,75,61,18,12,6,18,12,6,0,0,0,0,0,0,0,0,0,0,0,0
940,557,District - Baleshwar 08,Rajuar,Urban,0-5,23,11,12,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
941,557,District - Baleshwar 08,Rajuar,Urban,6-14,25,18,7,14,10,4,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0
942,557,District - Baleshwar 08,Rajuar,Urban,15-19,11,6,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
943,557,District - Baleshwar 08,Rajuar,Urban,20-24,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,557,District - Baleshwar 08,Rajuar,Urban,25+,64,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,557,District - Baleshwar 08,Rajuar,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,558,District - Baleshwar 08,Santal,Total,All ages,84713,43377,41336,10814,6973,3841,10393,6638,3755,365,288,77,33,27,6,13,12,1,10,8,2
947,558,District - Baleshwar 08,Santal,Total,0-5,13382,6802,6580,367,202,165,367,202,165,0,0,0,0,0,0,0,0,0,0,0,0
948,558,District - Baleshwar 08,Santal,Total,6-14,21943,11542,10401,8450,5347,3103,8450,5347,3103,0,0,0,0,0,0,0,0,0,0,0,0
949,558,District - Baleshwar 08,Santal,Total,15-19,7869,4173,3696,1649,1151,498,1456,1003,453,168,125,43,16,15,1,9,8,1,0,0,0
950,558,District - Baleshwar 08,Santal,Total,20-24,6274,3210,3064,297,228,69,120,86,34,164,131,33,7,5,2,4,4,0,2,2,0
951,558,District - Baleshwar 08,Santal,Total,25+,35130,17595,17535,50,44,6,0,0,0,32,31,1,10,7,3,0,0,0,8,6,2
952,558,District - Baleshwar 08,Santal,Total,Unknown,115,55,60,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
953,558,District - Baleshwar 08,Santal,Rural,All ages,76429,39075,37354,9474,6154,3320,9162,5903,3259,280,227,53,18,13,5,4,3,1,10,8,2
954,558,District - Baleshwar 08,Santal,Rural,0-5,12164,6171,5993,322,180,142,322,180,142,0,0,0,0,0,0,0,0,0,0,0,0
955,558,District - Baleshwar 08,Santal,Rural,6-14,19950,10452,9498,7487,4768,2719,7487,4768,2719,0,0,0,0,0,0,0,0,0,0,0,0
956,558,District - Baleshwar 08,Santal,Rural,15-19,7014,3714,3300,1387,982,405,1249,877,372,128,97,31,7,6,1,3,2,1,0,0,0
957,558,District - Baleshwar 08,Santal,Rural,20-24,5588,2870,2718,234,185,49,104,78,26,123,101,22,4,3,1,1,1,0,2,2,0
958,558,District - Baleshwar 08,Santal,Rural,25+,31612,15820,15792,43,38,5,0,0,0,28,28,0,7,4,3,0,0,0,8,6,2
959,558,District - Baleshwar 08,Santal,Rural,Unknown,101,48,53,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
960,558,District - Baleshwar 08,Santal,Urban,All ages,8284,4302,3982,1340,819,521,1231,735,496,85,61,24,15,14,1,9,9,0,0,0,0
961,558,District - Baleshwar 08,Santal,Urban,0-5,1218,631,587,45,22,23,45,22,23,0,0,0,0,0,0,0,0,0,0,0,0
962,558,District - Baleshwar 08,Santal,Urban,6-14,1993,1090,903,963,579,384,963,579,384,0,0,0,0,0,0,0,0,0,0,0,0
963,558,District - Baleshwar 08,Santal,Urban,15-19,855,459,396,262,169,93,207,126,81,40,28,12,9,9,0,6,6,0,0,0,0
964,558,District - Baleshwar 08,Santal,Urban,20-24,686,340,346,63,43,20,16,8,8,41,30,11,3,2,1,3,3,0,0,0,0
965,558,District - Baleshwar 08,Santal,Urban,25+,3518,1775,1743,7,6,1,0,0,0,4,3,1,3,3,0,0,0,0,0,0,0
966,558,District - Baleshwar 08,Santal,Urban,Unknown,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,559,District - Baleshwar 08,Saora etc.,Total,All ages,1963,982,981,307,181,126,298,173,125,8,7,1,1,1,0,0,0,0,0,0,0
968,559,District - Baleshwar 08,Saora etc.,Total,0-5,223,106,117,9,5,4,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0
969,559,District - Baleshwar 08,Saora etc.,Total,6-14,431,238,193,240,139,101,240,139,101,0,0,0,0,0,0,0,0,0,0,0,0
970,559,District - Baleshwar 08,Saora etc.,Total,15-19,180,80,100,52,33,19,46,27,19,5,5,0,1,1,0,0,0,0,0,0,0
971,559,District - Baleshwar 08,Saora etc.,Total,20-24,148,72,76,5,3,2,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0
972,559,District - Baleshwar 08,Saora etc.,Total,25+,981,486,495,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
973,559,District - Baleshwar 08,Saora etc.,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,559,District - Baleshwar 08,Saora etc.,Rural,All ages,1737,864,873,281,163,118,274,156,118,7,7,0,0,0,0,0,0,0,0,0,0
975,559,District - Baleshwar 08,Saora etc.,Rural,0-5,194,89,105,9,5,4,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0
976,559,District - Baleshwar 08,Saora etc.,Rural,6-14,381,208,173,219,123,96,219,123,96,0,0,0,0,0,0,0,0,0,0,0,0
977,559,District - Baleshwar 08,Saora etc.,Rural,15-19,159,70,89,49,31,18,44,26,18,5,5,0,0,0,0,0,0,0,0,0,0
978,559,District - Baleshwar 08,Saora etc.,Rural,20-24,125,61,64,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
979,559,District - Baleshwar 08,Saora etc.,Rural,25+,878,436,442,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
980,559,District - Baleshwar 08,Saora etc.,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,559,District - Baleshwar 08,Saora etc.,Urban,All ages,226,118,108,26,18,8,24,17,7,1,0,1,1,1,0,0,0,0,0,0,0
982,559,District - Baleshwar 08,Saora etc.,Urban,0-5,29,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,559,District - Baleshwar 08,Saora etc.,Urban,6-14,50,30,20,21,16,5,21,16,5,0,0,0,0,0,0,0,0,0,0,0,0
984,559,District - Baleshwar 08,Saora etc.,Urban,15-19,21,10,11,3,2,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0
985,559,District - Baleshwar 08,Saora etc.,Urban,20-24,23,11,12,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
986,559,District - Baleshwar 08,Saora etc.,Urban,25+,103,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,559,District - Baleshwar 08,Saora etc.,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,560,District - Baleshwar 08,Shabar,Total,All ages,4103,2129,1974,623,386,237,596,364,232,26,21,5,1,1,0,0,0,0,0,0,0
989,560,District - Baleshwar 08,Shabar,Total,0-5,555,305,250,12,5,7,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0
990,560,District - Baleshwar 08,Shabar,Total,6-14,974,503,471,512,307,205,512,307,205,0,0,0,0,0,0,0,0,0,0,0,0
991,560,District - Baleshwar 08,Shabar,Total,15-19,331,179,152,75,55,20,67,50,17,8,5,3,0,0,0,0,0,0,0,0,0
992,560,District - Baleshwar 08,Shabar,Total,20-24,356,186,170,21,16,5,5,2,3,16,14,2,0,0,0,0,0,0,0,0,0
993,560,District - Baleshwar 08,Shabar,Total,25+,1875,950,925,3,3,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0
994,560,District - Baleshwar 08,Shabar,Total,Unknown,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
